🇨🇳  央视,#genre#
鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8?zhebd
鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8?zhebd


鹿泉二套,https://jwliveqxzb.hebyun.com.cn/luquaner/luquaner.m3u8?zhebd
鹿泉二套,https://jwcdnqx.hebyun.com.cn/live/luquaner/1500k/tzwj_video.m3u8?zhebd


🇨🇳  辽宁,#genre#

加群更多资源,https://jsd.cdn.zzko.cn/gh/asdjkl6/tv@tv/.m3u/%E5%8A%A0%E7%BE%A4%20.mp4
辽宁都市,http://fengyeos.f3322.org:8002/udp/239.33.2.236:22360
辽宁影视剧,http://fengyeos.f3322.org:8002/udp/239.33.2.238:22380
辽宁体育,http://fengyeos.f3322.org:8002/udp/239.33.2.237:22370
辽宁北方,http://fengyeos.f3322.org:8002/udp/239.33.3.202:24580
辽宁经济,http://fengyeos.f3322.org:8002/udp/239.33.2.121:21210
辽宁生活,http://fengyeos.f3322.org:8002/udp/239.33.3.201:24570
辽宁青少,http://fengyeos.f3322.org:8002/udp/239.33.2.233:22330
辽宁公共,http://fengyeos.f3322.org:8002/udp/239.33.2.122:21220

辽宁都市,http://218.25.44.2:8899/hls/47/index.m3u8
辽宁经济,http://218.25.44.2:8899/hls/39/index.m3u8
辽宁公共,http://218.25.44.2:8899/hls/40/index.m3u8
辽宁影视剧,http://218.25.44.2:8899/hls/48/index.m3u8
辽宁青少,http://218.25.44.2:8899/hls/51/index.m3u8
辽宁生活,http://218.25.44.2:8899/hls/52/index.m3u8
辽宁体育,http://218.25.44.2:8899/hls/53/index.m3u8
辽宁北方,http://218.25.44.2:8899/hls/54/index.m3u8

辽宁都市,http://123.187.46.90:65000/hls/21/index.m3u8
辽宁影视剧,http://123.187.46.90:65000/hls/22/index.m3u8
辽宁北方,http://123.187.46.90:65000/hls/23/index.m3u8
辽宁体育,http://123.187.46.90:65000/hls/24/index.m3u8
辽宁生活,http://123.187.46.90:65000/hls/25/index.m3u8
辽宁公共,http://123.187.46.90:65000/hls/26/index.m3u8
辽宁经济,http://123.187.46.90:65000/hls/86/index.m3u8
辽宁青少,http://123.187.46.90:65000/hls/87/index.m3u8

辽宁都市,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000610
辽宁体育,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000611
辽宁公共,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000077
辽宁经济,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000076
辽宁影视剧,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000070
辽宁青少,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000075
辽宁生活,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000073
辽宁北方,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000071
辽宁公共,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000481
辽宁经济,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000480

辽宁北方,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R622FED72U319A204BK783FE086IC0841C75P2BF4M35E8673V0Z339C9W16DC6A07EDEFF7E9&playtoken=31608RMZHGPUCXX10&auth=no&programid=4200000071
辽宁都市,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R622FED72U319A204BK783FE086IC0841C75P2BF4M35E8673V0Z339C9W16DC6A07EDEFF7E9&playtoken=31608RMZHGPUCXX10&auth=no&programid=4200000610
辽宁都市,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R622FED72U319A204BK783FE086IC0841C75P2BF4M35E8673V0Z339C9W16DC6A07EDEFF7E9&playtoken=31608RMZHGPUCXX10&auth=no&programid=4200000068
辽宁公共,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R622FED72U319A204BK783FE086IC0841C75P2BF4M35E8673V0Z339C9W16DC6A07EDEFF7E9&playtoken=31608RMZHGPUCXX10&auth=no&programid=4200000077
辽宁公共,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R622FED72U319A204BK783FE086IC0841C75P2BF4M35E8673V0Z339C9W16DC6A07EDEFF7E9&playtoken=31608RMZHGPUCXX10&auth=no&programid=4200000481
辽宁经济,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R622FED72U319A204BK783FE086IC0841C75P2BF4M35E8673V0Z339C9W16DC6A07EDEFF7E9&playtoken=31608RMZHGPUCXX10&auth=no&programid=4200000076
辽宁经济,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R622FED72U319A204BK783FE086IC0841C75P2BF4M35E8673V0Z339C9W16DC6A07EDEFF7E9&playtoken=31608RMZHGPUCXX10&auth=no&programid=4200000480
辽宁青少,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R622FED72U319A204BK783FE086IC0841C75P2BF4M35E8673V0Z339C9W16DC6A07EDEFF7E9&playtoken=31608RMZHGPUCXX10&auth=no&programid=4200000075
辽宁生活,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R622FED72U319A204BK783FE086IC0841C75P2BF4M35E8673V0Z339C9W16DC6A07EDEFF7E9&playtoken=31608RMZHGPUCXX10&auth=no&programid=4200000073
辽宁体育,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R622FED72U319A204BK783FE086IC0841C75P2BF4M35E8673V0Z339C9W16DC6A07EDEFF7E9&playtoken=31608RMZHGPUCXX10&auth=no&programid=4200000611
辽宁影视剧,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R622FED72U319A204BK783FE086IC0841C75P2BF4M35E8673V0Z339C9W16DC6A07EDEFF7E9&playtoken=31608RMZHGPUCXX10&auth=no&programid=4200000070

🇨🇳  数字,#genre#

加群更多资源,https://jsd.cdn.zzko.cn/gh/asdjkl6/tv@tv/.m3u/%E5%8A%A0%E7%BE%A4%20.mp4
纯享4K,http://39.135.7.132:6610/000000001000/1000000004000011651/index.m3u8?channel-id=ystenlive&Contentid=1000000004000011651&livemode=1&stbId=3
纯享4K,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000004000011651&livemode=1&stbId=2&channel-id=ystenlive
爱上4K,http://111.20.40.171/PLTV/88888893/224/3221226352/index.m3u8
绚影4K,http://xstartx.com:4000/rtp/239.93.42.33:5140
乐享4K,http://xstartx.com:4000/rtp/239.93.0.43:5140
超高清电影4K,http://xstartx.com:4000/rtp/239.93.1.156:5140
4K影院,http://39.135.7.132:6610/000000001000/6000000003000004748/index.m3u8?channel-id=wasusyt&Contentid=6000000003000004748&livemode=1&stbId=3
超高清电影4K,http://datou.work/sxg.php?id=emdy4k_8000

CHC动作电影,http://datou.work/sxg.php?id=wqCHCdzdyH265_4000
CHC高清电影,http://datou.work/sxg.php?id=lnwsCHC-HDH265_4000
CHC家庭电影,http://datou.work/sxg.php?id=jbtygqCHCjtyyH265_4000
CHC高清电影,http://118.24.227.124/tv.live.cbnbn.cn/__cl/cg:live/__c/chcgqdyHD/__op/default/__f/index.m3u8
CHC动作电影,http://118.24.227.124/tv.live.cbnbn.cn/__cl/cg:live/__c/chcdzdyHD/__op/default/__f/index.m3u8
CHC家庭电影,http://118.24.227.124/tv.live.cbnbn.cn/__cl/cg:live/__c/chcjtyyHD/__op/default/__f/index.m3u8
CHC家庭电影,http://www.51nas.top:4022/udp/239.81.0.238:4056
CHC动作电影,http://www.51nas.top:4022/udp/239.81.0.239:4056
CHC高清电影,http://www.51nas.top:4022/udp/239.81.0.240:4056
CHC动作电影,http://111.20.40.171/PLTV/88888893/224/3221226465/index.m3u8
CHC高清电影,http://111.20.40.171/PLTV/88888893/224/3221226463/index.m3u8
CHC家庭电影,http://111.20.40.171/PLTV/88888893/224/3221226462/index.m3u8



求索记录,http://39.135.7.132:6610/000000001000/6000000002000032052/1.m3u8?Contentid=6000000002000032052&livemode=1&stbId=3&channel-id=wasusyt
求索科学,http://39.135.7.132:6610/000000001000/6000000002000032344/1.m3u8?Contentid=6000000002000032344&livemode=1&stbId=3&channel-id=wasusyt
求索生活,http://39.135.7.132:6610/000000001000/6000000002000003382/1.m3u8?Contentid=6000000002000003382&livemode=1&stbId=3&channel-id=wasusyt
求索动物,http://39.135.7.132:6610/000000001000/6000000002000010046/1.m3u8?Contentid=6000000002000010046&livemode=1&stbId=3&channel-id=wasusyt
求索动物,http://39.134.193.112:6610/000000001000/6000000002000010046/index.m3u8?Contentid=6000000002000010046&livemode=1&stbId=3&channel-id=wasusyt
求索记录,http://39.134.193.112:6610/000000001000/6000000002000032052/index.m3u8?channel-id=wasusyt&Contentid=6000000002000032052&livemode=1&stbId=3
求索科学,http://39.134.193.112:6610/000000001000/6000000002000032344/index.m3u8?channel-id=wasusyt&Contentid=6000000002000032344&livemode=1&stbId=3
求索生活,http://39.134.193.112:6610/000000001000/6000000002000003382/index.m3u8?channel-id=wasusyt&Contentid=6000000002000003382&livemode=1&stbId=3

青春动漫,http://223.109.53.16/liveplay-kk.rtxapp.com/live/program/live/qcdm8m/8000000/mnf.m3u8
宝宝动画,http://223.109.53.16/liveplay-kk.rtxapp.com/live/program/live/bbdh8m/8000000/mnf.m3u8
星光影院,http://223.109.53.16/liveplay-kk.rtxapp.com/live/program/live/xgyy8m/8000000/mnf.m3u8
谍战剧场,http://223.109.53.16/liveplay-kk.rtxapp.com/live/program/live/dzjc8m/8000000/mnf.m3u8
全球大片,http://223.109.53.16/liveplay-kk.rtxapp.com/live/program/live/qqdp8m/8000000/mnf.m3u8
热门剧场,http://223.109.53.16/liveplay-kk.rtxapp.com/live/program/live/rmjc8m/8000000/mnf.m3u8
华语影院,http://223.109.53.16/liveplay-kk.rtxapp.com/live/program/live/hyyy8m/8000000/mnf.m3u8
健康养生,http://223.109.53.16/liveplay-kk.rtxapp.com/live/program/live/jkys8m/8000000/mnf.m3u8
百变课堂,http://223.109.53.16/liveplay-kk.rtxapp.com/live/program/live/bbkt8m/8000000/mnf.m3u8
看天下精选,http://223.109.53.16/liveplay-kk.rtxapp.com/live/program/live/ktxjx8m/8000000/mnf.m3u8
电竞天堂,http://223.109.53.16/liveplay-kk.rtxapp.com/live/program/live/djtt8m/8000000/mnf.m3u8
戏曲精选,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/xqjx8m/8000000/mnf.m3u8
热门综艺,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/rmzy8m/8000000/mnf.m3u8

高能脱口秀,http://txtest-xp2p.p2p.huya.com/src/1423787862-1423787862-6115122303731761152-2847699180-10057-A-0-1.xs
笑傲江湖,http://txtest-xp2p.p2p.huya.com/src/1449380946-1449380946-6225043762515542016-2847687614-10057-A-0-1.xs
极限挑战,http://txtest-xp2p.p2p.huya.com/src/1423782086-1423782086-6115097496000659456-2847687628-10057-A-0-1.xs

精彩影视,http://www.51nas.top:4022/udp/239.81.0.152:4056
精彩影视,http://122.194.12.119:14312/playurl?protocol=http&playtype=live&auth=no&accesstoken=R5B68EB2BU3090A0ABK7735A043IBF1B73DPBM3147E9BV10422Z4E2C9WDF2B2623FB1&playtoken=ABCDEFGH&programid=4200000079
峨眉电影,http://112.19.214.90:8883/tsfile/live/1004_1.m3u8
峨眉电影,http://datou.work/sxg.php?id=emdygqH265_4000
武术世界,http://datou.work/sxg.php?id=wssj_4000
梨园,http://datou.work/sxg.php?id=ly_4000

🇨🇳   电影,#genre#

加群更多资源,https://jsd.cdn.zzko.cn/gh/asdjkl6/tv@tv/.m3u/%E5%8A%A0%E7%BE%A4%20.mp4
爱情喜剧,http://117.169.124.149:8080/live/aiqingxj/1.m3u8
潮妈辣婆,http://117.169.124.149:8080/live/HD-1500k-720P-cmlapo/1.m3u8
达啵电竞,http://117.169.124.149:8080/live/dabodj/1.m3u8
达啵电竞,http://117.169.124.149:8080/live/wmyx/1.m3u8
动作电影,http://117.169.124.149:8080/live/dongzuody/1.m3u8
古装剧场,http://117.169.124.149:8080/live/guzhuangjc/1.m3u8
黑莓电影,http://117.169.124.149:8080/live/HD-8000k-1080P-Supermovie/1.m3u8
黑莓动画,http://117.169.124.149:8080/live/donghuawg/1.m3u8
家庭剧场,http://117.169.124.149:8080/live/jiatingjc/1.m3u8
金牌综艺,http://117.169.124.149:8080/live/saishijx/1.m3u8
惊悚悬疑,http://117.169.124.149:8080/live/jingsongxy/1.m3u8
精品大剧,http://117.169.124.149:8080/live/jdaju/1.m3u8
精品纪录,http://117.169.124.149:8080/live/jingpinjl/1.m3u8
精品萌宠,http://117.169.124.149:8080/live/jingpinmc/1.m3u8
精品体育,http://117.169.124.149:8080/live/jtiyu/1.m3u8
军旅剧场,http://117.169.124.149:8080/live/junlvjc/1.m3u8
军事评论,http://117.169.124.149:8080/live/junshipl/1.m3u8
明星大片,http://117.169.124.149:8080/live/mingxingdp/1.m3u8
农业致富,http://117.169.124.149:8080/live/nongyezf/1.m3u8
热播精选,http://117.169.124.149:8080/live/xiqumd/1.m3u8
武搏世界,http://117.169.124.149:8080/live/SD-1500k-576P-bokesen/1.m3u8
炫舞未来,http://117.169.124.149:8080/live/HD-4000k-1080P-xwwl/1.m3u8
怡伴健康,http://117.169.124.149:8080/live/ljiankangyouyue/1.m3u8
中国功夫,http://117.169.124.149:8080/live/SD-1500k-576P-gzkongfu/1.m3u8

超级电视剧,http://39.134.136.205:6610/200000001898/460000089800010065/1.m3u8?IAS=
超级电影,http://39.134.136.205:6610/200000001898/460000089800010064/1.m3u8?IAS=
超级体育,http://39.134.136.205:6610/200000001898/460000089800010063/1.m3u8?IAS=
超级综艺,http://39.134.136.205:6610/200000001898/460000089800010062/1.m3u8?IAS=
潮妈辣婆,http://39.134.136.205:6610/200000001898/460000089800010005/1.m3u8?IAS=
哒啵赛事,http://39.134.136.205:6610/200000001898/460000089800010120/1.m3u8?IAS=
哒啵赛事,http://39.134.136.205:6610/200000001898/460000089800010124/1.m3u8?IAS=
哒啵赛事,http://39.134.136.205:6610/200000001898/460000089800010125/1.m3u8?IAS=
哒啵赛事,http://39.134.136.205:6610/200000001898/460000089800010126/1.m3u8?IAS=
东北热剧,http://39.134.136.205:6610/200000001898/460000089800010021/1.m3u8?IAS=
动作电影,http://39.134.136.205:6610/200000001898/460000089800010003/1.m3u8?IAS=
古装剧场,http://39.134.136.205:6610/200000001898/460000089800010004/1.m3u8?IAS=
黑莓电影,http://39.134.136.205:6610/200000001898/460000089800010073/1.m3u8?IAS=
黑莓动画,http://39.134.136.205:6610/200000001898/460000089800010002/1.m3u8?IAS=
欢乐剧场,http://39.134.136.205:6610/200000001898/460000089800010025/1.m3u8?IAS=
家庭剧场,http://39.134.136.205:6610/200000001898/460000089800010074/1.m3u8?IAS=
金牌综艺,http://39.134.136.205:6610/200000001898/460000089800010086/1.m3u8?IAS=
惊悚悬疑,http://39.134.136.205:6610/200000001898/460000089800010077/1.m3u8?IAS=
精品大剧,http://39.134.136.205:6610/200000001898/460000089800010072/1.m3u8?IAS=
精品纪录,http://39.134.136.205:6610/200000001898/460000089800010076/1.m3u8?IAS=
精品萌宠,http://39.134.136.205:6610/200000001898/460000089800010146/1.m3u8?IAS=
精品体育,http://39.134.136.205:6610/200000001898/460000089800010078/1.m3u8?IAS=
军旅剧场,http://39.134.136.205:6610/200000001898/460000089800010079/1.m3u8?IAS=
军事评论,http://39.134.136.205:6610/200000001898/460000089800010080/1.m3u8?IAS=
明星大片,http://39.134.136.205:6610/200000001898/460000089800010084/1.m3u8?IAS=
农业致富,http://39.134.136.205:6610/200000001898/460000089800010085/1.m3u8?IAS=
全民热练,http://39.134.136.205:6610/200000001898/460000089800010147/1.m3u8?IAS=
热播精选,http://39.134.136.205:6610/200000001898/460000089800010121/1.m3u8?IAS=
武搏世界,http://39.134.136.205:6610/200000001898/460000089800010135/1.m3u8?IAS=
炫舞未来,http://39.134.136.205:6610/200000001898/460000089800010039/1.m3u8?IAS=
怡伴健康,http://39.134.136.205:6610/200000001898/460000089800010082/1.m3u8?IAS=
中国功夫,http://39.134.136.205:6610/200000001898/460000089800010087/1.m3u8?IAS=

爱情喜剧,http://39.134.193.112:6610/030000001001/aiqingxj/1.m3u8?channel-id=ystenlive
潮妈辣婆,http://39.134.193.112:6610/030000001001/HD-1500k-720P-cmlapo/1.m3u8?channel-id=ystenlive
哒啵电竞,http://39.134.193.112:6610/030000001001/dabodj/1.m3u8?channel-id=ystenlive
哒啵赛事,http://39.134.193.112:6610/030000001001/wmyx/1.m3u8?channel-id=ystenlive
动作电影,http://39.134.193.112:6610/030000001001/dongzuody/1.m3u8?channel-id=ystenlive
古装剧场,http://39.134.193.112:6610/030000001001/guzhuangjc/1.m3u8?channel-id=ystenlive
黑莓电影,http://39.134.193.112:6610/030000001001/jdianying/1.m3u8?channel-id=ystenlive
黑莓动画,http://39.134.193.112:6610/030000001001/donghuawg/1.m3u8?channel-id=ystenlive
家庭剧场,http://39.134.193.112:6610/030000001001/jiatingjc/1.m3u8?channel-id=ystenlive
金牌综艺,http://39.134.193.112:6610/030000001001/saishijx/1.m3u8?channel-id=ystenlive
惊悚悬疑,http://39.134.193.112:6610/030000001001/jingsongxy/1.m3u8?channel-id=ystenlive
精品大剧,http://39.134.193.112:6610/030000001001/jdaju/1.m3u8?channel-id=ystenlive
精品纪录,http://39.134.193.112:6610/030000001001/jingpinjl/1.m3u8?channel-id=ystenlive
精品萌宠,http://39.134.193.112:6610/030000001001/jingpinmc/1.m3u8?channel-id=ystenlive
精品体育,http://39.134.193.112:6610/030000001001/jtiyu/1.m3u8?channel-id=ystenlive
军旅剧场,http://39.134.193.112:6610/030000001001/junlvjc/1.m3u8?channel-id=ystenlive
军事评论,http://39.134.193.112:6610/030000001001/junshipl/1.m3u8?channel-id=ystenlive
明星大片,http://39.134.193.112:6610/030000001001/mingxingdp/1.m3u8?channel-id=ystenlive
农业致富,http://39.134.193.112:6610/030000001001/nongyezf/1.m3u8?channel-id=ystenlive
全民热练,http://39.134.193.112:6610/030000001001/HD-8000k-1080P-quanminrl/1.m3u8?channel-id=ystenlive
热播精选,http://39.134.193.112:6610/030000001001/xiqumd/1.m3u8?channel-id=ystenlive
武搏世界,http://39.134.193.112:6610/030000001001/SD-1500k-576P-bokesen/1.m3u8?channel-id=ystenlive
炫舞未来,http://39.134.193.112:6610/030000001001/HD-4000k-1080P-xwwl/1.m3u8?channel-id=ystenlive
怡伴健康,http://39.134.193.112:6610/030000001001/ljiankangyouyue/1.m3u8?channel-id=ystenlive
中国功夫,http://39.134.193.112:6610/030000001001/SD-1500k-576P-gzkongfu/1.m3u8?channel-id=ystenlive



超级电视剧,http://39.135.7.132:6610/000000001000/1000000004000024993/index.m3u8?channel-id=ystenlive&Contentid=1000000004000024993&livemode=1&stbId=3
超级电视剧,http://39.135.7.132:6610/000000001000/1000000001000008139/index.m3u8?channel-id=ystenlive&Contentid=1000000001000008139&livemode=1&stbId=3
超级电影,http://39.135.7.132:6610/000000001000/1000000003000012426/index.m3u8?channel-id=ystenlive&Contentid=1000000003000012426&livemode=1&stbId=3
超级电影,http://39.135.7.132:6610/000000001000/1000000001000012884/index.m3u8?channel-id=ystenlive&Contentid=1000000001000012884&livemode=1&stbId=3
超级电影,http://39.135.7.132:6610/000000001000/1000000004000002120/index.m3u8?channel-id=ystenlive&Contentid=1000000004000002120&livemode=1&stbId=3
超级体育,http://39.135.7.132:6610/000000001000/1000000001000009601/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009601&livemode=1&stbId=3
超级体育,http://39.135.7.132:6610/000000001000/1000000001000009204/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009204&livemode=1&stbId=3
超级体育,http://39.135.7.132:6610/000000001000/1000000004000007755/index.m3u8?channel-id=ystenlive&Contentid=1000000004000007755&livemode=1&stbId=3
超级综艺,http://39.135.7.132:6610/000000001000/1000000004000023658/index.m3u8?channel-id=ystenlive&Contentid=1000000004000023658&livemode=1&stbId=3
超级综艺,http://39.135.7.132:6610/000000001000/1000000001000025771/index.m3u8?channel-id=ystenlive&Contentid=1000000001000025771&livemode=1&stbId=3
动作电影,http://39.135.7.132:6610/000000001000/1000000004000018653/index.m3u8?channel-id=ystenlive&Contentid=1000000004000018653&livemode=1&stbId=3
家庭剧场,http://39.135.7.132:6610/000000001000/1000000004000008284/index.m3u8?channel-id=ystenlive&Contentid=1000000004000008284&livemode=1&stbId=3
金牌综艺,http://39.135.7.132:6610/000000001000/1000000004000026167/index.m3u8?channel-id=ystenlive&Contentid=1000000004000026167&livemode=1&stbId=3
惊悚悬疑,http://39.135.7.132:6610/000000001000/1000000004000024282/index.m3u8?channel-id=ystenlive&Contentid=1000000004000024282&livemode=1&stbId=3
精品大剧,http://39.135.7.132:6610/000000001000/1000000004000013968/index.m3u8?channel-id=ystenlive&Contentid=1000000004000013968&livemode=1&stbId=3
精品纪录,http://39.135.7.132:6610/000000001000/1000000004000013730/index.m3u8?channel-id=ystenlive&Contentid=1000000004000013730&livemode=1&stbId=3
精品体育,http://39.135.7.132:6610/000000001000/1000000004000014634/index.m3u8?channel-id=ystenlive&Contentid=1000000004000014634&livemode=1&stbId=3
明星大片,http://39.135.7.132:6610/000000001000/1000000004000019008/index.m3u8?channel-id=ystenlive&Contentid=1000000004000019008&livemode=1&stbId=3
炫舞未来,http://39.135.7.132:6610/000000001000/1000000001000000515/index.m3u8?channel-id=ystenlive&Contentid=1000000001000000515&livemode=1&stbId=3



🇨🇳  奇艺,#genre#

加群更多资源,https://jsd.cdn.zzko.cn/gh/asdjkl6/tv@tv/.m3u/%E5%8A%A0%E7%BE%A4%20.mp4
国剧修复,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c53_lb_77_720P_t10/c53_lb_77_720P_t10.m3u8?key
老剧超清修复,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c52_lb_92_600_t10/c52_lb_92_600_t10.m3u8?key
华语院线,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_114_600_t10/c51_lb_114_600_t10.m3u8?key
院线电影,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c52_lb_64_720P_t10/c52_lb_64_720P_t10.m3u8?key
高分电影,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_112_600_t10/c51_lb_112_600_t10.m3u8?key
票房冠军,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_184_600_t10/c56_lb_184_600_t10.m3u8?key
日韩院线,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c53_lb_62_600_t10/c53_lb_62_600_t10.m3u8?key
经典港片,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_110_600_t10/c51_lb_110_600_t10.m3u8?key
电影大片,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_183_600_t10/c56_lb_183_600_t10.m3u8?key
温情影院,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_113_600_t10/c51_lb_113_600_t10.m3u8?key
惊悚午夜场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_115_600_t10/c51_lb_115_600_t10.m3u8?key
粤语原声,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_185_600_t10/c56_lb_185_600_t10.m3u8?key
动画电影,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_118_600_t10/c51_lb_118_600_t10.m3u8?key
历史秘闻,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_236_600_t10/c57_lb_236_600_t10.m3u8?key
军事观察,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_239_720P_t10/c57_lb_239_720P_t10.m3u8?key
经典纪实,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_220_600_t10/c56_lb_220_600_t10.m3u8?key
科学探索,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_108_720P_t10/c51_lb_108_720P_t10.m3u8?key
自然地理,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c52_lb_81_600_t10/c52_lb_81_600_t10.m3u8?key
央视大剧,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_90_600_t10/c54_lb_90_600_t10.m3u8?key
家庭剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_158_600_t10/c55_lb_158_600_t10.m3u8?key
收视冠军,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_230_720P_t10/c56_lb_230_720P_t10.m3u8?key
老年剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_179_600_t10/c56_lb_179_600_t10.m3u8?key
仙侠玄幻,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_148_600_t10/c55_lb_148_600_t10.m3u8?key
经典重温,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_137_600_t10/c55_lb_137_600_t10.m3u8?key
婚姻剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_219_600_t10/c56_lb_219_600_t10.m3u8?key
